-- this is a comment
1,b,c
0.5159878341946751,779,2013-02-04
0.6710421540774405,780,2014-01-01
0.5533211964648217,781,2015-06-07
0.40207253280095756,782,2014-01-01
0.07761453185230494,783,2013-02-04
0.9887052490375936,784,2014-01-01
0.08011137181892991,785,2015-06-07
0.3079402316361666,786,2014-01-01
0.24125985521823168,787,2013-02-04
0.6228314766194671,788,2014-01-01
0.6829265942797065,789,2015-06-07
0.7373983860015869,790,2014-01-01
0.41062179929576814,791,2013-02-04
0.025030762189999223,792,2014-01-01
0.4771655348595232,793,2015-06-07
0.5140969571657479,794,2014-01-01
0.4649595518130809,795,2013-02-04
0.0936061991378665,796,2014-01-01
0.5285072375554591,797,2015-06-07
0.03387970058247447,798,2014-01-01
0.5652929295320064,799,2013-02-04
0.7773554800078273,800,2014-01-01
0.6365600801073015,801,2015-06-07
0.7885178453288972,802,2014-01-01
0.8297415741253644,803,2013-02-04
0.6659526652656496,804,2014-01-01
0.0129431183449924,805,2015-06-07
0.8187281449791044,806,2014-01-01
0.2187964601907879,807,2013-02-04
0.35986710363067687,808,2014-01-01
0.4719648393802345,809,2015-06-07
0.408377485582605,810,2014-01-01
0.8962896887678653,811,2013-02-04
0.0732428259216249,812,2014-01-01
0.4585639995057136,813,2015-06-07
0.8344526062719524,814,2014-01-01
0.19263720489107072,815,2013-02-04
0.03299688408151269,816,2014-01-01
0.5144593520089984,817,2015-06-07
0.790126618463546,818,2014-01-01
0.791292000329122,819,2013-02-04
0.8224559389054775,820,2014-01-01
0.9306739347521216,821,2015-06-07
0.6702054718043655,822,2014-01-01
0.5590708390809596,823,2013-02-04
0.29623284935951233,824,2014-01-01
0.9283396848477423,825,2015-06-07
0.9110792439896613,826,2014-01-01
0.3071680464781821,827,2013-02-04
0.5449134865775704,828,2014-01-01
0.5111140352673829,829,2015-06-07
0.8847500502597541,830,2014-01-01
0.32168471557088196,831,2013-02-04
0.23409555153921247,832,2014-01-01
0.3635192019864917,833,2015-06-07
0.5044873787555844,834,2014-01-01
0.9173032697290182,835,2013-02-04
0.49937290558591485,836,2014-01-01
0.040592986857518554,837,2015-06-07
0.3854153072461486,838,2014-01-01
0.6472770457621664,839,2013-02-04
0.8324743600096554,840,2014-01-01
0.7591519551351666,841,2015-06-07
0.7955378864426166,842,2014-01-01
0.2294283090159297,843,2013-02-04
0.4708241519983858,844,2014-01-01
0.44407055131159723,845,2015-06-07
0.07380758156068623,846,2014-01-01
0.6280719134956598,847,2013-02-04
0.046015597181394696,848,2014-01-01
0.21213082713074982,849,2015-06-07
0.8559673293493688,850,2014-01-01
0.19592525530606508,851,2013-02-04
0.6192096436861902,852,2014-01-01
0.8775750503409654,853,2015-06-07
0.7173086958937347,854,2014-01-01
0.2472680527716875,855,2013-02-04
0.5688925415743142,856,2014-01-01
0.32207581819966435,857,2015-06-07
0.18992453371174634,858,2014-01-01
0.2132570082321763,859,2013-02-04
0.6970854357350618,860,2014-01-01
0.2659733514301479,861,2015-06-07
0.01614552061073482,862,2014-01-01
0.7165377577766776,863,2013-02-04
0.6273705079220235,864,2014-01-01
0.46304131182841957,865,2015-06-07
0.002753071952611208,866,2014-01-01
0.8772460571490228,867,2013-02-04
0.14447224466130137,868,2014-01-01
0.28380335168913007,869,2015-06-07
0.8553359808865935,870,2014-01-01
0.0017908674199134111,871,2013-02-04
0.8790484357159585,872,2014-01-01
0.11112444661557674,873,2015-06-07
0.811535517917946,874,2014-01-01
0.9028217946179211,875,2013-02-04
0.9027085392735898,876,2014-01-01
0.8428020363207906,877,2015-06-07
0.4360436541028321,878,2014-01-01
0.926641073776409,879,2013-02-04
0.36321426555514336,880,2014-01-01
0.39079836709424853,881,2015-06-07
0.12173263425938785,882,2014-01-01
0.9315325852949172,883,2013-02-04
0.3185069423634559,884,2014-01-01
0.15469031943939626,885,2015-06-07
0.8881391717586666,886,2014-01-01
0.844120628433302,887,2013-02-04
0.36583762941882014,888,2014-01-01
0.26440420653671026,889,2015-06-07
0.9671109158080071,890,2014-01-01
0.38950365758500993,891,2013-02-04
0.04114124830812216,892,2014-01-01
0.6382565842941403,893,2015-06-07
0.37058935198001564,894,2014-01-01
0.08671684353612363,895,2013-02-04
0.6632291378919035,896,2014-01-01
0.7914088361430913,897,2015-06-07
0.8385463289450854,898,2014-01-01
0.5748502539936453,899,2013-02-04
0.7507163840346038,900,2014-01-01
0.5233982619829476,901,2015-06-07
0.5369273514952511,902,2014-01-01
0.7972080721519887,903,2013-02-04
0.7066892588045448,904,2014-01-01
0.38340340624563396,905,2015-06-07
0.7031152101699263,906,2014-01-01
0.973079786868766,907,2013-02-04
0.9564497387036681,908,2014-01-01
0.8643195773474872,909,2015-06-07
0.12757130921818316,910,2014-01-01
0.006533841136842966,911,2013-02-04
0.8292919972445816,912,2014-01-01
0.44296786608174443,913,2015-06-07
0.6427186133805662,914,2014-01-01
0.25675811036489904,915,2013-02-04
0.9423722892533988,916,2014-01-01
0.6003556144423783,917,2015-06-07
0.24265744863077998,918,2014-01-01
0.32256086892448366,919,2013-02-04
0.41071668337099254,920,2014-01-01
0.8596410020254552,921,2015-06-07
0.5861041666939855,922,2014-01-01
0.5232488843612373,923,2013-02-04
0.9169985922053456,924,2014-01-01
0.9391796498093754,925,2015-06-07
0.16864116583019495,926,2014-01-01
0.5835416617337614,927,2013-02-04
0.640453371219337,928,2014-01-01
0.6540526486933231,929,2015-06-07
0.6752364067360759,930,2014-01-01
0.6284742169082165,931,2013-02-04
0.24624886503443122,932,2014-01-01
0.8357562902383506,933,2015-06-07
0.37756465724669397,934,2014-01-01
0.6497954302467406,935,2013-02-04
0.3771272450685501,936,2014-01-01
0.3992327149026096,937,2015-06-07
0.5333399714436382,938,2014-01-01
0.6797585021704435,939,2013-02-04
0.7614669420290738,940,2014-01-01
0.3333249280694872,941,2015-06-07
0.13180323969572783,942,2014-01-01
0.9725440584588796,943,2013-02-04
0.2061563078314066,944,2014-01-01
0.22671841690316796,945,2015-06-07
0.5808691803831607,946,2014-01-01
0.44223787309601903,947,2013-02-04
0.6725226377602667,948,2014-01-01
0.026745368028059602,949,2015-06-07
0.46404366195201874,950,2014-01-01
0.2821594530250877,951,2013-02-04
0.029435498639941216,952,2014-01-01
0.5713039997499436,953,2015-06-07
0.3280661159660667,954,2014-01-01
0.14489383017644286,955,2013-02-04
0.662792953196913,956,2014-01-01
0.19685208471491933,957,2015-06-07
0.49085421906784177,958,2014-01-01
0.5363778327591717,959,2013-02-04
0.47885952331125736,960,2014-01-01
0.5720426486805081,961,2015-06-07
0.38293044664897025,962,2014-01-01
0.7865657974034548,963,2013-02-04
0.03379218513146043,964,2014-01-01
0.34456970007158816,965,2015-06-07
0.4492016441654414,966,2014-01-01
0.6022454854100943,967,2013-02-04
0.9739901826251298,968,2014-01-01
0.28169706906192005,969,2015-06-07
0.2593078720383346,970,2014-01-01
0.2160697439685464,971,2013-02-04
0.7342499734368175,972,2014-01-01
0.9757601688615978,973,2015-06-07
0.5525526336859912,974,2014-01-01
0.2609532412607223,975,2013-02-04
0.8954441912937909,976,2014-01-01
0.27807160979136825,977,2015-06-07
0.9071061406284571,978,2014-01-01
0.9029806144535542,979,2013-02-04
0.7429078775458038,980,2014-01-01
0.3649956814479083,981,2015-06-07
0.03322041779756546,982,2014-01-01
0.42890246235765517,983,2013-02-04
0.9575860647018999,984,2014-01-01
0.26363171148113906,985,2015-06-07
0.5615555432159454,986,2014-01-01
0.4366656339261681,987,2013-02-04
0.5280643573496491,988,2014-01-01
0.43718378199264407,989,2015-06-07
0.9689841957297176,990,2014-01-01
0.32872516801580787,991,2013-02-04
0.7692235496360809,992,2014-01-01
0.06378968129865825,993,2015-06-07
0.9754659915342927,994,2014-01-01
0.8762069600634277,995,2013-02-04
0.02853291924111545,996,2014-01-01
0.11562898359261453,997,2015-06-07
0.7932140841148794,998,2014-01-01
0.04305027308873832,999,2013-02-04
0.434673490235582,1000,2014-01-01
0.12758742203004658,1001,2015-06-07
0.2069834228605032,1002,2014-01-01
0.1705965476576239,1003,2013-02-04
0.6251072576269507,1004,2014-01-01
0.9473042762838304,1005,2015-06-07
0.9325087363831699,1006,2014-01-01
0.5666350319515914,1007,2013-02-04
0.7312443216796964,1008,2014-01-01
0.18189214705489576,1009,2015-06-07
0.4434856525622308,1010,2014-01-01
0.9101689069066197,1011,2013-02-04
0.5622140152845532,1012,2014-01-01
0.5087933465838432,1013,2015-06-07
0.7115208487957716,1014,2014-01-01
0.41800280241295695,1015,2013-02-04
0.003860279219225049,1016,2014-01-01
0.13140876637771726,1017,2015-06-07
0.20148486667312682,1018,2014-01-01
0.15199877973645926,1019,2013-02-04
0.6914136258419603,1020,2014-01-01
0.6232525671366602,1021,2015-06-07
0.7965683981310576,1022,2014-01-01
0.16647142684087157,1023,2013-02-04
0.45601446623913944,1024,2014-01-01
0.3878107485361397,1025,2015-06-07
0.605366513133049,1026,2014-01-01
0.3894106079824269,1027,2013-02-04
0.08433290245011449,1028,2014-01-01
0.45212253485806286,1029,2015-06-07
0.70724210306070745,1030,2014-01-01
0.8922788999043405,1031,2013-02-04
0.08085914910770953,1032,2014-01-01
0.06166732218116522,1033,2015-06-07
0.17769868136383593,1034,2014-01-01
0.4138717909809202,1035,2013-02-04
0.13576740049757063,1036,2014-01-01
0.12022568052634597,1037,2015-06-07
0.4261281406506896,1038,2014-01-01
0.6519835856743157,1039,2013-02-04
0.46096933423541486,1040,2014-01-01
0.4886293364688754,1041,2015-06-07
0.7470827088691294,1042,2014-01-01
0.23381897993385792,1043,2013-02-04
0.38390818424522877,1044,2014-01-01
0.6993583359289914,1045,2015-06-07
0.21924345940351486,1046,2014-01-01
0.18765151244588196,1047,2013-02-04
0.5192644200287759,1048,2014-01-01
0.4354805436450988,1049,2015-06-07
0.7186469670850784,1050,2014-01-01
0.966095267329365,1051,2013-02-04
0.4272807252127677,1052,2014-01-01
0.96042988775298,1053,2015-06-07
0.38523530564270914,1054,2014-01-01
0.9883986585773528,1055,2013-02-04
0.14280893187969923,1056,2014-01-01
0.6795449799392372,1057,2015-06-07
0.5412425363902003,1058,2014-01-01
0.16788791376166046,1059,2013-02-04
0.45759503450244665,1060,2014-01-01
0.35835951566696167,1061,2015-06-07
0.5190779007971287,1062,2014-01-01
0.10858023911714554,1063,2013-02-04
0.29402169957756996,1064,2014-01-01
0.06929533975198865,1065,2015-06-07
0.006238431669771671,1066,2014-01-01
0.7164488204289228,1067,2013-02-04
0.4748904660809785,1068,2014-01-01
0.30630662362091243,1069,2015-06-07
0.06407163455151021,1070,2014-01-01
0.15141509613022208,1071,2013-02-04
0.08512978651560843,1072,2014-01-01
0.23322275350801647,1073,2015-06-07
0.8786554001271725,1074,2014-01-01
0.179917422356084,1075,2013-02-04
0.7735306299291551,1076,2014-01-01
0.9423722161445767,1077,2015-06-07
0.07057653740048409,1078,2014-01-01
0.9978924081660807,1079,2013-02-04
0.12093365471810102,1080,2014-01-01
0.23879171162843704,1081,2015-06-07
0.25965566211380064,1082,2014-01-01
0.7526996631640941,1083,2013-02-04
0.2430391190573573,1084,2014-01-01
0.3905497882515192,1085,2015-06-07
0.02932795789092779,1086,2014-01-01
0.407378361094743,1087,2013-02-04
0.3289020184893161,1088,2014-01-01
0.308480363804847,1089,2015-06-07
0.7472317691426724,1090,2014-01-01
0.14317025314085186,1091,2013-02-04
0.5420064157806337,1092,2014-01-01
0.5137640794273466,1093,2015-06-07
0.36449430673383176,1094,2014-01-01
0.6967601219657809,1095,2013-02-04
0.369873404270038,1096,2014-01-01
0.3788989393506199,1097,2015-06-07
0.6591300454456359,1098,2014-01-01
0.621569849550724,1099,2013-02-04
0.7049827899318188,1100,2014-01-01
0.22716816328465939,1101,2015-06-07
0.4131505361292511,1102,2014-01-01
0.1261123912408948,1103,2013-02-04
0.6371958502568305,1104,2014-01-01
0.1286746822297573,1105,2015-06-07
0.3827016183640808,1106,2014-01-01
0.7335209962911904,1107,2013-02-04
0.8056064150296152,1108,2014-01-01
0.26711727143265307,1109,2015-06-07
0.5180141206365079,1110,2014-01-01
0.9464871741365641,1111,2013-02-04
0.11535338498651981,1112,2014-01-01
0.6342671199236065,1113,2015-06-07
0.9854914026800543,1114,2014-01-01
0.10727930068969727,1115,2013-02-04
0.6007404704578221,1116,2014-01-01
0.4619659627787769,1117,2015-06-07
0.19368251669220626,1118,2014-01-01
0.9824820004869252,1119,2013-02-04
0.017874513752758503,1120,2014-01-01
0.029345629271119833,1121,2015-06-07
0.8065536334179342,1122,2014-01-01
0.5730866454541683,1123,2013-02-04
0.4825701287481934,1124,2014-01-01
0.07266469532623887,1125,2015-06-07
0.4979752292856574,1126,2014-01-01
0.9690749805886298,1127,2013-02-04
0.37165046483278275,1128,2014-01-01
0.3428097392898053,1129,2015-06-07
0.6718615826684982,1130,2014-01-01
0.13442642148584127,1131,2013-02-04
0.9450606978498399,1132,2014-01-01
0.5033910966012627,1133,2015-06-07
0.3625467715319246,1134,2014-01-01
0.3834414721932262,1135,2013-02-04
0.6781612909398973,1136,2014-01-01
0.6536182421259582,1137,2015-06-07
0.48110447614453733,1138,2014-01-01
0.007912952918559313,1139,2013-02-04
0.7744654740672559,1140,2014-01-01
0.09159484738484025,1141,2015-06-07
0.9973812978714705,1142,2014-01-01
0.04133160458877683,1143,2013-02-04
0.741799988783896,1144,2014-01-01
0.6561900391243398,1145,2015-06-07
0.029001868795603514,1146,2014-01-01
0.6782564234454185,1147,2013-02-04
0.07362637645564973,1148,2014-01-01
0.07649739901535213,1149,2015-06-07
0.8595555466599762,1150,2014-01-01
0.49733955785632133,1151,2013-02-04
0.08563885209150612,1152,2014-01-01
0.014835810288786888,1153,2015-06-07
0.19911014172248542,1154,2014-01-01
0.6864220222923905,1155,2013-02-04
0.30025802296586335,1156,2014-01-01
0.8472153265029192,1157,2015-06-07
0.08549799746833742,1158,2014-01-01
0.33825118909589946,1159,2013-02-04
0.38199365697801113,1160,2014-01-01
0.3263863662723452,1161,2015-06-07
0.08873407659120858,1162,2014-01-01
0.6952419579029083,1163,2013-02-04
0.7098725261166692,1164,2014-01-01
0.5912110572680831,1165,2015-06-07
0.881849154131487,1166,2014-01-01
0.9213211620226502,1167,2013-02-04
0.49256481416523457,1168,2014-01-01
0.8420470955315977,1169,2015-06-07
0.06736124423332512,1170,2014-01-01
0.9868003153242171,1171,2013-02-04
0.4146375833079219,1172,2014-01-01
0.10044805542565882,1173,2015-06-07
0.06591858272440732,1174,2014-01-01
0.6768938680179417,1175,2013-02-04
0.5831099285278469,1176,2014-01-01
0.7005388378165662,1177,2015-06-07
0.31498463079333305,1178,2014-01-01
0.3813620558939874,1179,2013-02-04
0.6643243494909257,1180,2014-01-01
0.011830114992335439,1181,2015-06-07
0.9971593322698027,1182,2014-01-01
0.30389084946364164,1183,2013-02-04
0.1488896463997662,1184,2014-01-01
0.32852042582817376,1185,2015-06-07
0.07047443534247577,1186,2014-01-01
0.9434898204635829,1187,2013-02-04
0.13966472842730582,hello,2014-01-01
0.4901666345540434,1189,2015-06-07
0.29653108259662986,1190,2014-01-01
0.30338328517973423,1191,2013-02-04
0.440857705892995,1192,2014-01-01
0.3036284341942519,1193,2015-06-07
0.12141203694045544,1194,2014-01-01
0.445086722727865,1195,2013-02-04
0.9586012186482549,1196,2014-01-01
0.25355165894143283,1197,2015-06-07
0.7159782522358,1198,2014-01-01
0.7157223175745457,1199,2013-02-04
0.32738634874112904,1200,2014-01-01
0.755907482933253,1201,2015-06-07
0.8894060114398599,1202,2014-01-01
0.42212295322678983,1203,2013-02-04
0.651453121798113,1204,2014-01-01
0.6655792922247201,1205,2015-06-07
0.2576774191111326,1206,2014-01-01
0.7117209734860808,1207,2013-02-04
0.2659337855875492,1208,2014-01-01
0.19808235275559127,1209,2015-06-07
0.9368444657884538,1210,2014-01-01
0.6529178458731622,1211,2013-02-04
0.19394458970054984,1212,2014-01-01
0.7702355680521578,1213,2015-06-07
0.556837119627744,1214,2014-01-01
0.6680602221749723,1215,2013-02-04
0.10663445759564638,1216,2014-01-01
0.6765005281195045,1217,2015-06-07
0.04213634063489735,1218,2014-01-01
0.3255876002367586,1219,2013-02-04
0.20750971999950707,1220,2014-01-01
0.35678874514997005,1221,2015-06-07
0.45065232436172664,1222,2014-01-01
0.3461435209028423,1223,2013-02-04
0.7136475876905024,1224,2014-01-01
0.5093344948254526,1225,2015-06-07
0.17572314315475523,1226,2014-01-01
0.34843695210292935,1227,2013-02-04
0.2730185135733336,1228,2014-01-01
0.6852308269590139,1229,2015-06-07
0.01117207296192646,1230,2014-01-01
0.775983102619648,1231,2013-02-04
0.010048158466815948,1232,2014-01-01
0.5677946524228901,1233,2015-06-07
0.6699886682908982,1234,2014-01-01
0.9603734149131924,1235,2013-02-04
0.2373368686530739,1236,2014-01-01
0.09835089789703488,1237,2015-06-07
0.33815565635450184,1238,2014-01-01
0.9115277782548219,1239,2013-02-04
0.010036115068942308,1240,2014-01-01
0.8813932633493096,1241,2015-06-07
0.97080243146047,1242,2014-01-01
0.10318438289687037,1243,2013-02-04
0.5553422726225108,1244,2014-01-01
0.058529645903036,1245,2015-06-07
0.6104689065832645,1246,2014-01-01
0.0386221541557461,1247,2013-02-04
0.6465230844914913,1248,2014-01-01
0.848819317528978,1249,2015-06-07
0.3632946005091071,1250,2014-01-01
0.567385898437351,1251,2013-02-04
0.10148661723360419,1252,2014-01-01
0.05014703399501741,1253,2015-06-07
0.04716374562121928,1254,2014-01-01
0.4016548104118556,1255,2013-02-04
0.09405706101097167,1256,2014-01-01
0.306101365480572,1257,2015-06-07
0.5923494796734303,1258,2014-01-01
0.4889469244517386,1259,2013-02-04
0.7536551631055772,1260,2014-01-01
0.40197054552845657,1261,2015-06-07
0.7011589135508984,1262,2014-01-01
0.3493949694093317,1263,2013-02-04
0.3552012727595866,1264,2014-01-01
0.9773138754535466,1265,2015-06-07
0.27897897991351783,1266,2014-01-01
0.8029249783139676,1267,2013-02-04
0.18604855565354228,1268,2014-01-01
0.9455846997443587,1269,2015-06-07
0.38543449039570987,1270,2014-01-01
0.34795095422305167,1271,2013-02-04
0.15043186908587813,1272,2014-01-01
0.00596538744866848,1273,2015-06-07
0.5861054982524365,1274,2014-01-01
0.7230248572304845,1275,2013-02-04
0.9965933049097657,1276,2014-01-01
0.22899841354228556,1277,2015-06-07
0.432853416306898,1278,2014-01-01
0.9556229941081256,1279,2013-02-04
0.7210426162928343,1280,2014-01-01
9.06970351934433e-4,1281,2015-06-07
0.18392162676900625,1282,2014-01-01
0.6726963932160288,1283,2013-02-04
0.11924154544249177,1284,2014-01-01
0.910263947211206,1285,2015-06-07
0.35445251408964396,1286,2014-01-01
0.6983806365169585,1287,2013-02-04
0.996344767510891,1288,2014-01-01
0.08964535919949412,1289,2015-06-07
0.7064461878035218,1290,2014-01-01
0.45774139650166035,1291,2013-02-04
0.9052635140251368,1292,2014-01-01
0.5778757587540895,1293,2015-06-07
0.687788137467578,1294,2014-01-01
0.9768956885673106,1295,2013-02-04
0.5238849322777241,1296,2014-01-01
0.5399064882658422,1297,2015-06-07
0.46021577320061624,1298,2014-01-01
0.43428381835110486,1299,2013-02-04
0.17069218028336763,1300,2014-01-01
0.3266605082899332,1301,2015-06-07
0.6039326181635261,1302,2014-01-01
0.5432051680982113,1303,2013-02-04
0.9137987638823688,1304,2014-01-01
0.5310417409054935,1305,2015-06-07
0.5257140547037125,1306,2014-01-01
0.9368246162775904,1307,2013-02-04
0.6043997888918966,1308,2014-01-01
0.6729734763503075,1309,2015-06-07
0.4011409152299166,1310,2014-01-01
0.2792982319369912,1311,2013-02-04
0.49002279061824083,1312,2014-01-01
0.282334957504645,1313,2015-06-07
0.8007278598379344,1314,2014-01-01
0.9012376698665321,1315,2013-02-04
0.7230706941336393,1316,2014-01-01
0.09915118990465999,1317,2015-06-07
0.8816223996691406,1318,2014-01-01
0.4038446582853794,1319,2013-02-04
0.8498287776019424,1320,2014-01-01
0.713215802796185,??,2015-06-07
0.8094235088210553,1322,2014-01-01
0.6011973724234849,1323,2013-02-04
0.7554570906795561,1324,2014-01-01
0.011412865249440074,1325,2015-06-07
0.686683242674917,1326,2014-01-01
0.7115798236336559,1327,2013-02-04
0.8685090490616858,1328,2014-01-01
0.3688052059151232,1329,2015-06-07
0.09019597340375185,1330,2014-01-01
0.9497782823164016,1331,2013-02-04
0.32958348956890404,1332,2014-01-01
0.9418085957877338,1333,2015-06-07
0.4897611360065639,1334,2014-01-01
0.9813277777284384,1335,2013-02-04
0.03611721680499613,a,2014-01-01
0.2634889588225633,b,2015-06-07
0.2599263663869351,1338,2014-01-01
0.45364960050210357,1339,2013-02-04
0.6799922962673008,1340,2014-01-01
0.05188121274113655,1341,2015-06-07
0.5051319727208465,1342,2014-01-01
0.4297385581303388,1343,2013-02-04
0.4140848387032747,1344,2014-01-01
0.2231536244507879,1345,2015-06-07
0.9057702149730176,1346,??
0.023059348110109568,1347,2013-02-04
0.46811164333485067,1348,2014-01-01
0.26181641477160156,1349,2015-06-07
0.05965926917269826,1350,2014-01-01
0.26515254518017173,1351,2013-02-04
0.33553039212711155,1352,2014-01-01
0.3353591540362686,1353,2015-06-07
0.048834589309990406,1354,2014-01-01
0.7781837352085859,1355,2013-02-04
0.535683617927134,1356,2014-01-01
0.590050695464015,1357,2015-06-07
0.22282834723591805,1358,2014-01-01
0.6033871215768158,1359,2013-02-04
0.3683665827848017,1360,2014-01-01
0.48456212459132075,1361,2015-06-07
0.973478035768494,1362,2014-01-01
0.6519939675927162,1363,2013-02-04
0.4807681101374328,1364,2014-01-01
0.760952117620036,1365,2015-06-07
0.982445833273232,1366,2014-01-01
0.9769750542473048,1367,2013-02-04
0.514185270993039,1368,2014-01-01
0.6238728275056928,1369,2015-06-07
0.7139025726355612,1370,2014-01-01
0.6006377802696079,1371,2013-02-04
0.2713014557957649,1372,2014-01-01
0.47016001120209694,1373,2015-06-07
0.25185649283230305,1374,2014-01-01
0.0799995691049844,1375,2013-02-04
0.9405162665061653,1376,2014-01-01
0.5918351598083973,1377,2015-06-07
0.9012095166835934,1378,2014-01-01
0.16647245502099395,1379,2013-02-04
0.08965286170132458,1380,2014-01-01
0.8541784456465393,1381,2015-06-07
0.11122543178498745,1382,2014-01-01
0.13472649338655174,1383,2013-02-04
0.7596733085811138,1384,2014-01-01
0.16453649126924574,1385,2015-06-07
0.1451209036167711,1386,2014-01-01
0.8054890411440283,1387,2013-02-04
0.9123751390725374,1388,2014-01-01
0.8166179251857102,1389,2015-06-07
0.6636103615164757,1390,2014-01-01
0.9338328579906374,1391,2013-02-04
0.9295052152592689,1392,2014-01-01
0.9630961627699435,1393,2015-06-07
0.5439443229697645,1394,2014-01-01
0.5957044425886124,1395,2013-02-04
0.8775529272388667,1396,2014-01-01
0.6661982913501561,1397,2015-06-07
0.30527787399478257,1398,2014-01-01
0.722774118417874,1399,2013-02-04
0.275674095377326,1400,2014-01-01
0.3698377883993089,1401,2015-06-07
0.24215940409339964,1402,2014-01-01
0.22470563021488488,1403,2013-02-04
0.907618167810142,1404,2014-01-01
0.5107749032322317,1405,2015-06-07
0.375702851684764,1406,2014-01-01
0.4160618237219751,1407,2013-02-04
0.8739676321856678,1408,2014-01-01
0.2097103027626872,1409,2015-06-07
0.7892886525951326,1410,2014-01-01
0.9077604489866644,1411,2013-02-04
0.8630120579618961,1412,2014-01-01
0.02502664038911462,1413,2015-06-07
0.10390938329510391,1414,2014-01-01
0.44586951564997435,1415,2013-02-04
0.9481055832002312,1416,2014-01-01
0.2775273835286498,1417,2015-06-07
0.4299599986989051,1418,2014-01-01
0.2664277288131416,1419,2013-02-04
0.24007859895937145,1420,2014-01-01
0.5735539242159575,1421,2015-06-07
0.2659418403636664,1422,2014-01-01
0.17919815238565207,1423,2013-02-04
0.905796249397099,1424,2014-01-01
0.926659852033481,1425,2015-06-07
0.21001467830501497,1426,2014-01-01
0.09322939161211252,1427,2013-02-04
0.3233433261048049,1428,2014-01-01
0.8976101332809776,1429,2015-06-07
0.6527427732944489,1430,2014-01-01
0.7784757174085826,1431,2013-02-04
0.8082907914649695,1432,2014-01-01
0.9722460359334946,1433,2015-06-07
0.44417036254890263,1434,2014-01-01
0.8602159086149186,1435,2013-02-04
0.02759892027825117,1436,2014-01-01
0.8828667975030839,1437,2015-06-07
0.9309427575208247,1438,2014-01-01
0.9722280644346029,1439,2013-02-04
0.36624662135727704,1440,2014-01-01
0.294128144858405,1441,2015-06-07
0.28355274884961545,1442,2014-01-01
0.4152286045718938,1443,2013-02-04
0.21738742641173303,1444,2014-01-01
0.7148193253669888,1445,2015-06-07
0.1969492167700082,1446,2014-01-01
0.6729341149330139,1447,2013-02-04
0.08170603192411363,1448,2014-01-01
??,??,??
0.10604557045735419,1450,2014-01-01
0.24776461930014193,1451,2013-02-04
0.03168740007095039,1452,2014-01-01
0.1403436497785151,1453,2015-06-07
0.4293588427826762,1454,2014-01-01
0.9224550758954138,1455,2013-02-04
0.4066127650439739,1456,2014-01-01
0.5445059293415397,1457,2015-06-07
0.5115909953601658,1458,2014-01-01
0.6744810400996357,1459,2013-02-04
0.5803296470548958,1460,2014-01-01
0.8111832668073475,1461,2015-06-07
0.7354646935127676,1462,2014-01-01
0.29237488424405456,1463,2013-02-04
0.4319529263302684,1464,2014-01-01
0.6681281821802258,1465,2015-06-07
0.48349101725034416,1466,2014-01-01
0.1804101807065308,1467,2013-02-04
0.8690660828724504,1468,2014-01-01
0.5076805222779512,1469,2015-06-07
0.26698140404187143,1470,2014-01-01
0.7358767630066723,1471,2013-02-04
0.9340764230582863,1472,2014-01-01
0.30131704406812787,1473,2015-06-07
0.480801232624799,1474,2014-01-01
0.4292754086200148,1475,2013-02-04
0.4550065116491169,1476,2014-01-01
0.9325161615852267,1477,2015-06-07
0.7152046540286392,1478,2014-01-01
0.3246585661545396,1479,2013-02-04
0.840039576869458,1480,2014-01-01
0.5766534430440515,1481,2015-06-07
0.9074015796650201,1482,2014-01-01
0.37170579051598907,1483,2013-02-04
0.9068032503128052,1484,2014-01-01
0.09278227714821696,1485,2015-06-07
0.17505719838663936,1486,2014-01-01
0.6429113412741572,1487,2013-02-04
0.7934993540402502,1488,2014-01-01
0.04995700903236866,1489,2015-06-07
0.971778119681403,1490,2014-01-01
0.547147830016911,1491,2013-02-04
0.20406114729121327,1492,2014-01-01
0.6309759165160358,1493,2015-06-07
0.5391752449795604,1494,2014-01-01
0.12955067679286003,1495,2013-02-04
0.5965870341751724,1496,2014-01-01
0.6249269396066666,1497,2015-06-07
0.7448775437660515,1498,2014-01-01
0.2375644042622298,1499,2013-02-04
0.6116767101921141,1500,2014-01-01
0.8076020840089768,1501,2015-06-07
0.6644118949770927,1502,2014-01-01
0.6396206626668572,1503,2013-02-04
0.07667130627669394,1504,2014-01-01
0.8494533488992602,1505,2015-06-07
0.6419067778624594,1506,2014-01-01
0.3340801983140409,1507,2013-02-04
0.12207234813831747,1508,2014-01-01
0.8123899884521961,1509,2015-06-07
0.3533928347751498,1510,2014-01-01
0.48440353595651686,1511,2013-02-04
0.24450856284238398,1512,2014-01-01
0.9865662786178291,1513,2015-06-07
0.23980223387479782,1514,2014-01-01
0.40839879610575736,1515,2013-02-04
0.2789560887031257,1516,2014-01-01
0.16247750958427787,1517,2015-06-07
0.9133784123696387,1518,2014-01-01
0.9225752274505794,1519,2013-02-04
0.35681932512670755,1520,2014-01-01
0.39815913094207644,1521,2015-06-07
0.3450720286928117,1522,2014-01-01
0.6703358869999647,1523,2013-02-04
0.8280476673971862,1524,2014-01-01
0.6003623909782618,1525,2015-06-07
0.29224336752668023,1526,2014-01-01
0.4897784960921854,1527,2013-02-04
0.2747040207032114,1528,2014-01-01
0.33261509356088936,1529,2015-06-07
